"grup_codigo"|"grup_classificacao"|"grup_descricao"|"grup_prodserv"|"grup_decimaisest"|"grup_recuo"|"grup_periodos"|"grup_codigoncm"|"grup_comissao"|"grup_dpto_codigo"|"grup_comportamento"|"grup_classfiscal"|"grup_tipoitem"|"grup_dtestmin"|"grup_ctrlestmin"|"grup_percabast"|"grup_abatimento"|"grup_extra1"|"grup_extra2"|"grup_extra3"|"grup_extra4"|"grup_extra5"|"grup_extra6"|"grup_extra7"|"grup_extra8"|"grup_extra9"|"grup_grupo_ecomm"|"grup_dthrmanutencao"|"grup_dthrintegracao"|"grup_margemecomm"
"11710"|"335"|Luva|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11711"|"335001"|Luva|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10678"|"003015"|Lã Aço|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10679"|"0030150001"|Lã Aço Tradicional|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10804"|"0040260002"|Líquido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11945"|"5040040009"|Macacao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10385"|"000011"|Macarrão|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10391"|"0000110003"|Macarrão Arroz|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10390"|"0000110002"|Macarrão Caseiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12067"|"0000110006"|Macarrão Comum|P|0|0|0|""||""|""||"04"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12068"|"0000110007"|Macarrão Especial|P|0|0|0|""||""|""||"04"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12130"|"0000110008"|Macarrão Grano Duro|P|3|0|0|""||""|""|"128"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10394"|"0000110004"|Macarrão Instantâneo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12066"|"0000110005"|Macarrão Integral|P|3|0|0|""||""|""||"04"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10388"|"0000110001"|Macarrão Sêmola|P|3|0|0||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11540"|"3230010002"|Maco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11904"|"5040010018"|Maio|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10511"|"0010120003"|Maionese|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11165"|"3020070005"|Mala|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11504"|"316002"|Mala|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12003"|"505005"|Mala - Frasqueira - Necessaire|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11506"|"316004"|Maleta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11986"|"5050020007"|Mamadeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12135"|"0010080015"|Mandolate|P|3|0|0|""||""|""|"2004"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11097"|"2020010006"|Mangueira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11594"|"3260010002"|Manicure|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11946"|"5040040010"|Manta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11441"|"3120010029"|Mantegueira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10901"|"101007"|Manteiga|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11266"|"306001"|Manutencao e Seguranca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11630"|"3280030005"|Mao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11815"|"4020020005"|Maq Lavar Louca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11814"|"4020020004"|Maq Lavar Roupa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11805"|"4020010025"|Maquina De Pao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11130"|"3020020006"|Marca Texto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11151"|"3020050004"|Marcador |P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10927"|"101015"|Margarina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10928"|"1010150001"|Margarina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12013"|"1010150004"|Margarina Líquida|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10559"|"0010170012"|Maria Mole pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11222"|"3040010003"|Marmita|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11482"|"3130010014"|Marmita|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10487"|"0010080010"|Marshmallow|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11655"|"329003"|Martelos/Cabos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10742"|"0040080003"|Mascara|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11907"|"504002"|Masculino|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10915"|"1010110001"|Massa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10969"|"1010240001"|Massa Caseira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10931"|"101016"|Massa Fresca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10935"|"1010160002"|Massa Lasanha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11131"|"3020020007"|Massa Modelar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10933"|"1010160001"|Massa Pastel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10936"|"1010160003"|Massa Pizza|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11800"|"4020010020"|Massageadores|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12031"|"336005"|Material Elétrico|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11738"|"339001"|Material Pintura|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10541"|"0010150002"|Matinal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12131"|"0010060009"|Maçã Desidratada|P|3|0|0|""||""|""|"2002"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11661"|"329009"|Medição|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11891"|"5040010005"|Meia 3/4 Fina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11890"|"5040010004"|Meia Calca Fina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11933"|"5040030013"|Meia Calça|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11892"|"5040010006"|Meia Esportiva|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11948"|"5040040012"|Meia Esportiva|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11931"|"5040030011"|Meia Infantil / Bebe|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11949"|"5040040013"|Meia Social|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11950"|"5040040014"|Meias|P|3||||||ML||||||||||||||||0|2022-09-20 18:14:36.000|2022-10-04 15:28:27.000|
"10584"|"0010230003"|Melhorador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11722"|"3370010004"|Mesa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11872"|"502"|Mesa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11818"|"4020020008"|Microondas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10952"|"1010200002"|Milano|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12162"|"0010270001"|Milho Emb. Longa Vida|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10443"|"0010050001"|Milho Lata|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12159"|"0010250001"|Milho Sachê|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12165"|"0010270004"|Milho e Ervilha Emb. Longa Vida|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12187"|"0010050010"|Milho e Ervilha Lata|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10560"|"0010170013"|Milk Shake|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10908"|"1010090001"|Minas, Prato e Mussarela|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10566"|"0010180001"|Mistura Bolo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10567"|"0010180002"|Mistura Chipa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12188"|"0010180004"|Mistura Panificação|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10568"|"0010180003"|Mistura Pão De Queijo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10445"|"0010050003"|Mix Vegetais Lata|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11001"|"1020030002"|Miúdo Aves|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11162"|"3020070002"|Mochila|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11505"|"316003"|Mochila|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11798"|"4020010018"|Modelador De Cabelo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10513"|"0010120005"|Molho Alho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12147"|"0010120010"|Molho Especial|P|3|0|0|""||""|""|"2004"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10510"|"0010120002"|Molho Inglês|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10514"|"0010120006"|Molho Pimenta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10508"|"001012"|Molho Preparado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10515"|"0010120007"|Molho Salada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10516"|"0010120008"|Molho Shoyu|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10517"|"0010120009"|Molho Tomate|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12129"|"0010010008"|Morango Em Calda|P|3|0|0|""||""|""|"2004"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10985"|"1010280003"|Morcela|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12101"|"1020040007"|Morcela|P|3|0|0|""||""|""||"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10938"|"101017"|Mortadela|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10940"|"1010170002"|Mortadela Frango|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10939"|"1010170001"|Mortadela Suína|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10512"|"0010120004"|Mostarda|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11435"|"3120010023"|Mostardeira/Catchup/Cremeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11293"|"306006"|Moto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10561"|"0010170014"|Mousse Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11843"|"403004"|Moveis|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11648"|"328008"|Multi Uso|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11802"|"4020010022"|Multiprocessador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12065"|"3280060003"|Multiuso|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11217"|"3030030006"|Musculacao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10842"|"0050050001"|Nacional|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10871"|"0050120001"|Nacional|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10860"|"0050100007"|Nacional Garrafa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10861"|"0050100008"|Nacional Garrafão|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10697"|"003018"|Naftalina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10917"|"101012"|Nata|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11758"|"3410010002"|Natal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11685"|"331002"|Natal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11763"|"342002"|Naturais|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10605"|"0020020004"|Nectar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10723"|"0040010004"|Noturno|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10455"|"0010060004"|Nozes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11280"|"3060020003"|Oleo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10395"|"000012"|Oleo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10398"|"0000120003"|Oleo Canola|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12178"|"0000120006"|Oleo Coco|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10400"|"0000120005"|Oleo Composto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10399"|"0000120004"|Oleo Girassol|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10397"|"0000120002"|Oleo Milho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10396"|"0000120001"|Oleo Soja|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11291"|"306005"|Oleo Usado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11464"|"3120010050"|Organizador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10993"|"1020010002"|Osso/Sebo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10997"|"1020020003"|Osso/Sebo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10473"|"0010070011"|Outras Conservas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12132"|"0010060010"|Outras Frutas Secas/Desidratadas|P|3|0|0|""||""|""|"2002"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10859"|"0050100006"|Outras Nacionalid|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10937"|"1010160004"|Outras massas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10941"|"1010170003"|Outras mortadelas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11809"|"4020010029"|Outro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11002"|"102004"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11064"|"201006"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11090"|"2010080011"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11118"|"3020010005"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11136"|"3020020012"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11288"|"3060020010"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11297"|"3060060003"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11395"|"310010"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11501"|"3150010005"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11569"|"324010"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11599"|"3260010007"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11643"|"3280050005"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11662"|"329011"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11678"|"330015"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11689"|"3310020004"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11736"|"338007"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11751"|"3400010010"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11899"|"5040010013"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11915"|"5040020008"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11929"|"5040030009"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11974"|"5050010017"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11994"|"5050030003"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12002"|"5050040007"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11077"|"2010070005"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11264"|"305009"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11308"|"3070010008"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11636"|"3280030011"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10831"|"0050020007"|Outros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10982"|"101028"|Outros Embutidos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10987"|"1010280005"|Outros Embutidos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12127"|"0010020008"|Outros Funcionais|P|3|0|0|""||""|""|"2000"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10413"|"000016"|Outros Grãos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12063"|"103006"|Outros Itens Da Feirinha|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10971"|"1010240003"|Outros Pratos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12062"|"1010300002"|Outros Pães|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10967"|"1010230002"|Outros Vegetais|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12054"|"103005"|Ovos|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12056"|"1030050002"|Ovos De Codorna|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12055"|"1030050001"|Ovos De Galinha|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12038"|"3310030001"|Ovos De Pascoa|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12111"|"1030050003"|Ovos Pausteurizados|P|0|0|0|""||""|""|"1"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11407"|"3120010001"|Pa Lixo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10919"|"1010120002"|Pacote|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10925"|"1010140001"|Pacote|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10958"|"1010210002"|Pacote|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10885"|"1010030001"|Pacote|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10889"|"1010040001"|Pacote|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12081"|"006003"|Padaria|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11932"|"5040030012"|Pagao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11544"|"3230010004"|Palha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10680"|"0030150002"|Palha De Aço|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11431"|"3120010019"|Paliteiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11341"|"3070170004"|Paliteiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11548"|"324003"|Palito|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11551"|"3240030003"|Palito De Sorvete|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11549"|"3240030001"|Palito Dental|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12016"|"2010060006"|Palito/Osso|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11487"|"3130010019"|Panela|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11808"|"4020010028"|Panela Eletrica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11469"|"3130010001"|Panela Pressao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12085"|"0060030004"|Panetone|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10536"|"0010140004"|Panetone Produção Terceiros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11874"|"502002"|Pano Copa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
